Caspian 422,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-02-10 10:38:26,create,4 - uppgift 2,4,,,16,,,1m 14.5s
2021-02-10 10:37:33,create,3a - uppgift 8,2,,,6,,,0m 46.3s
2021-02-10 10:37:26,create,3a - uppgift 7,0,,,0,,,0m 5.1s
2021-02-10 10:36:09,create,2 - uppgift 6,4,,,8,,,1m 6.2s
2021-02-10 10:35:39,create,3b - uppgift 2,1,,,3,,,0m 23.6s
2021-02-10 10:35:11,create,3b - uppgift 2,1,,,3,,,0m 26.8s
2021-02-10 10:35:08,create,3b - uppgift 6,0,,,0,,,0m 1.4s
2021-02-08 13:03:36,create,3b - uppgift 4,4,,,12,,,340m 48.1s
2021-02-08 13:02:54,create,3b - uppgift 3,2,,,6,,,0m 39.8s
2021-02-08 13:01:08,create,3b - uppgift 3,3,,,9,,,1m 42.7s
2021-02-08 12:59:02,create,3b - uppgift 2,6,,,18,,,2m 4.1s
2021-02-08 12:58:08,create,3b - uppgift 2,1,,,3,,,0m 50.8s
2021-02-08 12:58:05,create,3b - uppgift 1,0,,,0,,,0m 2.6s
2021-02-05 12:19:54,create,3b - uppgift 2,0,,,0,,,0m 21.5s
2021-02-05 12:15:19,create,3b - uppgift 1,6,,,18,,,4m 34.0s
2021-02-04 10:40:47,create,6 - uppgift 6,2,,,12,,,1m 6.0s
2021-02-04 10:39:04,create,6 - uppgift 5,3,,,15,,,1m 41.5s
2021-02-04 10:36:34,create,6 - uppgift 4,5,,,20,,,2m 28.6s
2021-02-04 10:35:17,create,6 - uppgift 3,3,,,15,,,1m 15.5s
2021-02-04 10:33:38,create,6 - uppgift 2,3,,,18,,,1m 35.5s
2021-02-04 10:31:52,create,6 - uppgift 1,4,,,16,,,1m 44.4s
2021-02-04 10:31:43,create,1 - uppgift 6,0,,,0,,,0m 2.5s
2021-02-04 10:31:39,create,1 - uppgift 3,0,,,0,,,0m 1.2s
2021-02-04 10:31:04,create,1 - uppgift 2,1,,,1,,,0m 32.6s
2021-02-04 10:30:57,create,1 - uppgift 2,0,,,0,,,0m 5.0s
2021-02-04 10:30:29,create,1 - uppgift 1,2,,,2,,,0m 27.2s
2021-02-03 10:36:17,create,3b - uppgift 4,3,,,9,,,1m 1.4s
2021-02-03 10:36:13,create,3b - uppgift 3,0,,,0,,,0m 2.9s
2021-02-03 10:34:53,create,3b - uppgift 3,3,,,9,,,1m 17.4s
2021-02-03 10:33:54,create,3b - uppgift 2,3,,,9,,,0m 58.1s
2021-02-03 10:33:50,create,3b - uppgift 2,0,,,0,,,0m 1.5s
2021-02-03 10:32:47,create,3b - uppgift 1,3,,,9,,,1m 1.1s
2021-02-01 13:09:29,create,2 - uppgift 6,6,,,12,,,764m 54.0s
2021-02-01 13:09:21,create,3a - uppgift 7,0,,,0,,,0m 4.4s
2021-02-01 13:09:04,create,3a - uppgift 6,0,,,0,,,0m 0.5s
2021-02-01 13:08:11,create,3a - uppgift 9,2,,,6,,,0m 46.5s
2021-02-01 13:07:29,create,3a - uppgift 9,1,,,3,,,0m 41.0s
2021-02-01 13:07:26,create,3a - uppgift 6,0,,,0,,,0m 1.2s
2021-02-01 13:07:21,create,3a - uppgift 8,0,,,0,,,0m 1.8s
2021-02-01 13:05:32,create,3a - uppgift 9,4,,,12,,,1m 46.4s
2021-02-01 13:04:38,create,3a - uppgift 4,3,,,9,,,0m 49.6s
2021-02-01 13:03:36,create,3a - uppgift 8,3,,,9,,,0m 57.9s
2021-02-01 13:03:24,create,3a - uppgift 4,0,,,0,,,0m 0.8s
2021-02-01 13:03:00,create,3a - uppgift 8,1,,,3,,,0m 20.6s
2021-02-01 13:01:57,create,3a - uppgift 8,3,,,9,,,1m 0.7s
2021-02-01 13:01:53,create,3a - uppgift 1,0,,,0,,,0m 1.5s
2021-02-01 13:00:12,create,3a - uppgift 3,5,,,15,,,1m 30.5s
2021-01-28 09:40:25,create,3a - uppgift 4,5,,,15,,,1m 29.8s
2021-01-28 09:39:11,create,3a - uppgift 3,4,,,12,,,1m 13.0s
2021-01-28 09:38:19,create,3a - uppgift 2,3,,,9,,,0m 51.0s
2021-01-27 10:27:37,create,3a - uppgift 2,1,,,3,,,0m 24.2s
2021-01-27 10:26:25,create,3a - uppgift 1,4,,,12,,,1m 10.8s
2021-01-27 10:26:19,create,2 - uppgift 3,0,,,0,,,0m 1.8s
2021-01-27 10:25:08,create,2 - uppgift 6,5,,,10,,,1m 8.9s
2021-01-27 10:25:05,create,2 - uppgift 6,0,,,0,,,0m 2.2s
2021-01-27 10:24:52,create,2 - uppgift 2,0,,,0,,,0m 3.5s
2021-01-25 13:00:34,create,2 - uppgift 6,11,,,22,,,485m 15.5s
2021-01-25 12:57:42,create,2 - uppgift 4,8,,,16,,,2m 38.1s
2021-01-25 12:57:36,create,2 - uppgift 6,0,,,0,,,0m 2.8s
2021-01-25 12:57:33,create,2 - uppgift 4,0,,,0,,,0m 1.9s
2021-01-25 12:55:52,create,2 - uppgift 4,4,,,8,,,1m 38.8s
2021-01-25 12:55:47,create,2 - uppgift 3,0,,,0,,,0m 3.0s
2021-01-22 12:18:05,create,2 - uppgift 2,1,,,2,,,0m 28.6s
2021-01-22 12:17:37,create,2 - uppgift 6,1,,,2,,,0m 26.6s
2021-01-22 12:17:27,create,2 - uppgift 6,0,,,0,,,0m 9.1s
2021-01-22 12:17:23,create,2 - uppgift 2,0,,,0,,,0m 2.5s
