Gäst,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-03-30 08:41:51,create,3b - uppgift 2,0,,,0,,,0m 1.7s
2021-03-30 08:41:47,create,3b - uppgift 9,0,,,0,,,0m 2.9s
2021-03-30 08:41:42,create,3b - uppgift 3,0,,,0,,,0m 1.8s
2021-03-30 08:40:30,create,3b - uppgift 6,2,,,6,,,1m 6.4s
2021-03-30 08:39:45,create,3b - uppgift 6,1,,,3,,,0m 44.0s
2021-03-30 08:38:55,create,3b - uppgift 6,1,,,3,,,0m 48.6s
2021-03-30 08:38:49,create,3b - uppgift 6,0,,,0,,,0m 5.8s
2021-03-30 08:38:45,create,3b - uppgift 8,0,,,0,,,0m 1.2s
2021-03-30 08:36:41,create,3b - uppgift 6,5,,,15,,,1m 56.9s
2021-03-30 08:35:59,create,3b - uppgift 1,1,,,3,,,0m 33.0s
2021-03-30 08:35:16,create,3b - uppgift 7,1,,,3,,,0m 41.2s
2021-03-30 08:33:27,create,3b - uppgift 5,3,,,9,,,1m 43.2s
2021-03-30 08:32:35,create,3b - uppgift 8,2,,,6,,,0m 41.0s
2021-03-30 08:32:02,create,3b - uppgift 4,1,,,3,,,0m 25.2s
2021-03-24 10:23:05,create,1 - uppgift 5,6,,,6,,,1m 38.5s
2021-03-24 10:21:10,create,1 - uppgift 3,8,,,8,,,1m 53.1s
2021-03-24 10:20:51,create,2 - uppgift 4,0,,,0,,,0m 11.9s
2021-03-24 10:17:38,create,2 - uppgift 2,10,,,20,,,3m 10.6s
2021-03-24 10:17:24,create,2 - uppgift 2,1,,,2,,,0m 13.5s
2021-03-24 10:17:22,create,2 - uppgift 3,0,,,0,,,0m 1.0s
2021-03-24 10:16:23,create,2 - uppgift 3,3,,,6,,,0m 57.1s
2021-03-24 10:15:50,create,2 - uppgift 4,1,,,2,,,0m 31.0s
2021-03-24 10:13:35,create,2 - uppgift 6,6,,,12,,,2m 13.0s
2021-03-24 10:13:33,create,2 - uppgift 2,0,,,0,,,0m 1.2s
2021-03-24 10:13:29,create,2 - uppgift 6,0,,,0,,,0m 1.7s
2021-03-24 10:11:49,create,2 - uppgift 6,4,,,8,,,1m 39.1s
2021-03-24 10:11:30,create,2 - uppgift 6,1,,,2,,,0m 17.8s
2021-03-24 10:11:01,create,2 - uppgift 5,1,,,2,,,0m 28.2s
2021-03-24 10:10:44,create,4 - uppgift 4,0,,,0,,,0m 12.7s
2021-03-24 10:09:40,create,4 - uppgift 2,2,,,8,,,1m 0.2s
