M 424,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-03-08 10:18:27,create,4 - uppgift 3,0,,,0,,,0m 5.1s
2021-03-08 10:17:59,create,4 - uppgift 3,1,,,2,,,0m 25.1s
2021-03-08 10:16:58,create,4 - uppgift 3,1,,,2,,,0m 59.3s
2021-03-08 10:15:38,create,4 - uppgift 3,6,,,12,,,1m 18.1s
2021-03-08 10:14:06,create,4 - uppgift 2,6,,,24,,,1m 30.6s
2021-03-08 10:13:45,create,4 - uppgift 2,1,,,4,,,0m 19.3s
2021-02-18 09:19:58,create,4 - uppgift 3,0,,,0,,,0m 1.1s
2021-02-18 09:19:21,create,4 - uppgift 3,4,,,8,,,0m 36.4s
2021-02-18 09:17:58,create,4 - uppgift 3,3,,,6,,,1m 20.6s
2021-02-18 09:14:42,create,4 - uppgift 1,8,,,32,,,3m 14.9s
2021-02-18 09:14:38,create,4 - uppgift 3,0,,,0,,,0m 2.5s
2021-02-18 09:13:57,create,4 - uppgift 1,2,,,8,,,0m 40.7s
2021-02-18 09:13:51,create,4 - uppgift 1,0,,,0,,,0m 4.3s
2021-02-18 09:13:50,create,4 - uppgift 3,0,,,0,,,0m 0.7s
2021-02-18 09:13:48,create,4 - uppgift 1,0,,,0,,,0m 1.1s
2021-02-17 09:18:38,create,2 - uppgift 5,2,,,4,,,64m 40.6s
2021-02-17 09:18:11,create,2 - uppgift 1,2,,,4,,,0m 25.1s
2021-02-17 09:17:44,create,2 - uppgift 5,1,,,2,,,0m 18.2s
2021-02-17 09:17:40,create,2 - uppgift 1,0,,,0,,,0m 3.1s
2021-02-17 09:17:05,create,2 - uppgift 5,2,,,4,,,0m 28.6s
2021-02-17 09:15:40,create,2 - uppgift 6,3,,,6,,,1m 22.3s
2021-02-17 09:15:16,create,3b - uppgift 4,1,,,3,,,0m 10.4s
2021-02-17 09:13:29,create,3b - uppgift 3,2,,,6,,,1m 42.8s
2021-02-17 09:12:49,create,3b - uppgift 2,2,,,6,,,0m 31.6s
2021-02-17 09:10:46,create,3b - uppgift 5,3,,,9,,,1m 42.6s
2021-02-15 10:37:11,create,3b - uppgift 6,2,,,6,,,88m 4.1s
2021-02-15 10:35:07,create,2 - uppgift 5,7,,,14,,,1m 52.2s
2021-02-15 10:35:03,create,2 - uppgift 5,0,,,0,,,0m 3.3s
2021-02-15 10:34:52,create,2 - uppgift 3,0,,,0,,,0m 2.0s
