340 t,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-01-12 10:08:15,create,3a - uppgift 9,1,,,3,,,0m 23.6s
2021-01-12 10:07:51,create,3a - uppgift 7,1,,,3,,,0m 21.4s
2021-01-12 10:06:04,create,1 - uppgift 4,2,,,2,,,0m 17.3s
2021-01-11 13:31:53,create,3a - uppgift 9,2,,,6,,,0m 54.1s
2021-01-11 13:31:39,create,3a - uppgift 6,0,,,0,,,0m 6.4s
2021-01-11 13:31:18,create,3a - uppgift 1,1,,,3,,,0m 18.5s
2021-01-11 13:30:55,create,3a - uppgift 5,1,,,3,,,0m 21.6s
2021-01-11 13:30:06,create,3a - uppgift 4,2,,,6,,,0m 47.7s
2021-01-11 13:29:32,create,2 - uppgift 2,1,,,2,,,0m 25.6s
2021-01-11 13:28:45,create,2 - uppgift 1,2,,,4,,,0m 43.3s
2021-01-11 13:28:11,create,1 - uppgift 1,0,,,0,,,0m 1.5s
2021-01-11 13:27:57,create,1 - uppgift 1,1,,,1,,,0m 13.3s
2021-01-11 13:27:47,create,2 - uppgift 1,0,,,0,,,0m 3.4s
2021-01-11 13:27:25,create,2 - uppgift 3,0,,,0,,,0m 20.4s
2021-01-11 13:27:14,create,2 - uppgift 1,0,,,0,,,0m 6.3s
2021-01-11 13:27:11,create,2 - uppgift 2,0,,,0,,,0m 1.7s
2021-01-11 13:26:41,create,2 - uppgift 5,0,,,0,,,0m 6.5s
2021-01-11 13:26:31,create,2 - uppgift 4,0,,,0,,,0m 5.8s
2021-01-11 13:26:23,create,2 - uppgift 6,0,,,0,,,0m 6.1s
2021-01-11 13:26:16,create,2 - uppgift 1,0,,,0,,,0m 5.7s
2021-01-11 13:26:12,create,2 - uppgift 1,0,,,0,,,0m 2.8s
2021-01-11 13:26:05,create,2 - uppgift 5,0,,,0,,,0m 3.7s
2021-01-11 13:25:59,create,2 - uppgift 4,0,,,0,,,0m 3.5s
2021-01-11 13:25:50,create,2 - uppgift 6,0,,,0,,,0m 6.8s
2021-01-11 13:25:44,create,2 - uppgift 1,0,,,0,,,0m 3.6s
2021-01-11 13:25:38,create,2 - uppgift 2,0,,,0,,,0m 3.8s
2021-01-11 13:25:29,create,3a - uppgift 9,0,,,0,,,0m 4.1s
2021-01-11 13:25:21,create,3a - uppgift 5,0,,,0,,,0m 5.1s
2021-01-11 13:25:12,create,3a - uppgift 6,0,,,0,,,0m 7.2s
2021-01-11 13:24:51,create,3a - uppgift 1,0,,,0,,,0m 18.6s
2021-01-11 13:24:36,create,3a - uppgift 4,0,,,0,,,0m 13.8s
2021-01-11 13:24:28,create,3a - uppgift 6,0,,,0,,,0m 4.4s
2021-01-11 13:24:06,create,3a - uppgift 3,0,,,0,,,0m 13.0s
2021-01-11 13:24:00,create,2 - uppgift 5,0,,,0,,,0m 1.7s
2021-01-11 13:23:53,create,2 - uppgift 6,0,,,0,,,0m 3.6s
2021-01-11 13:23:31,create,1 - uppgift 4,1,,,1,,,0m 16.7s
2021-01-11 13:23:21,create,1 - uppgift 6,0,,,0,,,0m 5.3s
2021-01-11 13:22:44,create,1 - uppgift 5,2,,,2,,,0m 33.5s
2021-01-11 13:22:24,create,1 - uppgift 2,1,,,1,,,0m 17.9s
2021-01-11 13:22:08,create,1 - uppgift 6,1,,,1,,,0m 9.5s
2021-01-11 13:22:02,create,1 - uppgift 5,0,,,0,,,0m 1.7s
2021-01-11 13:21:54,create,2 - uppgift 4,0,,,0,,,0m 4.2s
2021-01-11 13:21:52,create,2 - uppgift 3,0,,,0,,,0m 1.5s
2021-01-11 13:21:28,create,2 - uppgift 5,1,,,2,,,0m 21.4s
2021-01-11 13:20:24,create,2 - uppgift 2,3,,,6,,,1m 2.4s
2021-01-11 13:20:01,create,1 - uppgift 1,1,,,1,,,0m 8.9s
2021-01-11 13:19:43,create,1 - uppgift 3,1,,,1,,,0m 16.6s
2021-01-11 13:19:21,create,1 - uppgift 4,1,,,1,,,0m 20.0s
2021-01-11 13:18:53,create,1 - uppgift 3,1,,,1,,,0m 21.6s
2021-01-11 13:18:32,create,1 - uppgift 7,1,,,1,,,0m 17.6s
2021-01-11 13:18:01,create,1 - uppgift 5,2,,,2,,,0m 21.4s
2021-01-11 13:17:47,create,1 - uppgift 2,1,,,1,,,0m 13.5s
2021-01-11 13:17:14,create,3a - uppgift 10,1,,,3,,,0m 26.1s
2021-01-11 13:15:43,create,3a - uppgift 12,3,,,9,,,1m 29.8s
2021-01-11 13:15:24,create,3a - uppgift 5,1,,,3,,,0m 15.6s
2021-01-11 13:14:59,create,3a - uppgift 7,1,,,3,,,0m 23.7s
2021-01-11 13:14:22,create,2 - uppgift 5,1,,,2,,,0m 28.4s
2021-01-11 13:13:13,create,2 - uppgift 1,2,,,4,,,1m 6.8s
2021-01-11 13:12:10,create,2 - uppgift 4,3,,,6,,,1m 0.1s
2021-01-11 13:11:24,create,3a - uppgift 2,1,,,3,,,0m 37.6s
2021-01-11 13:08:58,create,3a - uppgift 3,2,,,6,,,2m 19.2s
2021-01-11 13:08:43,create,1 - uppgift 7,1,,,1,,,0m 9.1s
2021-01-11 13:08:29,create,1 - uppgift 5,1,,,1,,,0m 11.3s
2021-01-11 13:08:17,create,1 - uppgift 1,1,,,1,,,0m 10.4s
2021-01-11 13:08:01,create,1 - uppgift 4,1,,,1,,,0m 15.2s
2021-01-11 13:07:38,create,1 - uppgift 1,2,,,2,,,0m 15.5s
2021-01-11 13:07:28,create,1 - uppgift 3,1,,,1,,,0m 9.3s
2021-01-11 13:06:55,create,1 - uppgift 2,2,,,2,,,0m 31.5s
2021-01-11 13:06:31,create,1 - uppgift 5,1,,,1,,,0m 18.1s
2021-01-11 13:06:15,create,1 - uppgift 2,1,,,1,,,0m 14.3s
2021-01-11 13:05:54,create,3a - uppgift 8,1,,,3,,,0m 17.7s
2021-01-11 13:05:22,create,3a - uppgift 10,1,,,3,,,0m 27.7s
2021-01-11 13:04:25,create,3a - uppgift 12,2,,,6,,,0m 55.3s
2021-01-11 13:03:26,create,3a - uppgift 11,2,,,6,,,0m 56.2s
2021-01-11 13:02:49,create,2 - uppgift 5,1,,,2,,,0m 22.6s
2021-01-11 13:01:53,create,1 - uppgift 4,4,,,4,,,0m 47.7s
2021-01-11 13:01:42,create,1 - uppgift 6,1,,,1,,,0m 7.9s
2021-01-11 13:01:20,create,2 - uppgift 6,1,,,2,,,0m 18.9s
2021-01-11 13:01:00,create,1 - uppgift 6,1,,,1,,,0m 15.6s
2021-01-11 13:00:31,create,1 - uppgift 3,2,,,2,,,0m 25.6s
2021-01-11 13:00:19,create,1 - uppgift 4,1,,,1,,,0m 8.0s
2021-01-11 12:59:51,create,1 - uppgift 5,1,,,1,,,0m 24.2s
2021-01-11 12:59:28,create,1 - uppgift 7,1,,,1,,,0m 20.4s
2021-01-11 12:59:12,create,1 - uppgift 2,1,,,1,,,0m 14.4s
2021-01-11 12:58:42,create,1 - uppgift 6,2,,,2,,,0m 27.8s
2021-01-11 12:58:27,create,1 - uppgift 1,1,,,1,,,0m 13.6s
2021-01-11 12:57:52,create,3a - uppgift 3,0,,,0,,,0m 26.9s
2021-01-11 12:57:20,create,3a - uppgift 5,1,,,3,,,0m 24.0s
2021-01-11 12:56:56,create,3a - uppgift 1,1,,,3,,,0m 21.5s
2021-01-11 12:56:44,create,3a - uppgift 3,0,,,0,,,0m 11.2s
2021-01-11 12:56:21,create,1 - uppgift 6,2,,,2,,,0m 17.8s
2021-01-11 12:56:06,create,1 - uppgift 1,1,,,1,,,0m 10.5s
2021-01-11 12:55:18,create,1 - uppgift 6,3,,,3,,,0m 45.9s
2021-01-11 12:54:54,create,1 - uppgift 1,1,,,1,,,0m 21.9s
2021-01-11 12:53:50,create,1 - uppgift 2,4,,,4,,,1m 2.9s
2021-01-11 12:53:46,create,1 - uppgift 2,0,,,0,,,0m 2.5s
2021-01-11 12:52:43,create,1 - uppgift 3,6,,,6,,,0m 56.0s
2021-01-11 12:52:40,create,1 - uppgift 4,0,,,0,,,0m 1.1s
2021-01-11 12:47:21,create,1 - uppgift 7,25,,,25,,,5m 16.3s
2021-01-11 12:42:15,create,1 - uppgift 4,12,,,12,,,4m 52.2s
2020-12-09 12:44:52,create,1 - uppgift 5,4,,,4,,,1m 38.8s
2020-12-09 12:44:12,create,1 - uppgift 6,1,,,1,,,0m 37.9s
2020-12-09 12:43:48,create,1 - uppgift 4,1,,,1,,,0m 20.8s
2020-12-09 12:42:49,create,1 - uppgift 1,2,,,2,,,0m 53.7s
2020-12-09 12:41:02,create,2 - uppgift 5,2,,,4,,,1m 39.4s
2020-12-09 12:36:37,create,2 - uppgift 3,11,,,22,,,4m 21.2s
2020-12-09 12:31:06,create,2 - uppgift 5,9,,,18,,,5m 27.3s
2020-12-09 12:30:08,create,3a - uppgift 9,1,,,3,,,0m 51.8s
2020-12-09 12:29:33,create,3a - uppgift 10,0,,,0,,,0m 30.7s
2020-12-09 12:29:23,create,3a - uppgift 12,0,,,0,,,0m 9.5s
2020-12-09 12:28:16,create,3a - uppgift 12,1,,,3,,,1m 4.2s
2020-12-09 12:27:53,create,3a - uppgift 10,1,,,3,,,0m 21.5s
2020-12-09 12:27:19,create,3a - uppgift 11,1,,,3,,,0m 32.3s
2020-12-09 12:26:26,create,3a - uppgift 3,1,,,3,,,0m 50.9s
2020-12-09 12:26:23,create,3a - uppgift 5,0,,,0,,,0m 1.0s
2020-12-09 12:25:28,create,3a - uppgift 9,2,,,6,,,0m 54.2s
2020-12-09 12:23:56,create,1 - uppgift 3,6,,,6,,,1m 24.5s
2020-12-09 12:23:54,create,1 - uppgift 4,0,,,0,,,0m 1.2s
2020-12-09 12:20:57,create,1 - uppgift 7,11,,,11,,,2m 53.7s
2020-12-09 12:19:59,create,1 - uppgift 4,4,,,4,,,0m 55.7s
2020-12-09 12:19:08,create,1 - uppgift 2,2,,,2,,,0m 47.7s
2020-12-09 12:19:05,create,1 - uppgift 7,0,,,0,,,0m 2.1s
2020-12-09 12:18:11,create,1 - uppgift 5,2,,,2,,,0m 52.4s
2020-12-09 12:17:45,create,3a - uppgift 1,1,,,3,,,0m 20.4s
2020-12-09 12:17:41,create,3a - uppgift 5,0,,,0,,,0m 1.5s
2020-12-09 12:16:59,create,3a - uppgift 4,1,,,3,,,0m 37.0s
2020-12-09 12:16:56,create,3a - uppgift 3,0,,,0,,,0m 1.3s
2020-12-09 12:16:21,create,3a - uppgift 9,1,,,3,,,0m 33.4s
2020-12-07 10:28:16,create,3a - uppgift 5,7,,,21,,,3m 9.9s
2020-12-07 10:21:30,create,3a - uppgift 3,15,,,45,,,6m 42.0s
2020-12-07 10:20:44,create,2 - uppgift 6,1,,,2,,,0m 33.0s
2020-12-04 12:51:30,create,2 - uppgift 2,31,,,62,,,32m 9.9s
2020-12-04 12:50:54,create,2 - uppgift 3,1,,,2,,,0m 33.5s
2020-12-04 12:50:45,create,2 - uppgift 4,0,,,0,,,0m 5.5s
2020-12-04 12:50:17,create,2 - uppgift 4,0,,,0,,,0m 9.0s
2020-12-04 12:49:34,create,2 - uppgift 4,1,,,2,,,0m 39.9s
2020-12-04 12:49:05,create,2 - uppgift 6,1,,,2,,,0m 25.9s
2020-12-04 12:48:53,create,3a - uppgift 9,0,,,0,,,0m 7.1s
2020-12-04 12:48:46,create,3a - uppgift 1,0,,,0,,,0m 5.0s
2020-12-04 12:48:37,create,3a - uppgift 4,0,,,0,,,0m 6.8s
2020-12-04 12:48:30,create,3a - uppgift 10,0,,,0,,,0m 4.6s
2020-12-04 12:47:58,create,3a - uppgift 5,1,,,3,,,0m 13.1s
2020-12-04 12:47:53,create,3a - uppgift 6,0,,,0,,,0m 4.1s
2020-12-04 12:47:43,create,3a - uppgift 8,0,,,0,,,0m 8.8s
2020-12-04 12:47:10,create,3a - uppgift 2,1,,,3,,,0m 30.5s
2020-12-04 12:47:01,create,3a - uppgift 1,0,,,0,,,0m 6.9s
2020-12-04 12:46:56,create,3a - uppgift 5,0,,,0,,,0m 3.0s
2020-12-03 10:29:14,create,1 - uppgift 3,1,,,1,,,0m 19.3s
2020-12-03 10:29:02,create,1 - uppgift 1,1,,,1,,,0m 2.3s
2020-12-03 10:28:53,create,1 - uppgift 6,0,,,0,,,0m 3.4s
2020-12-03 10:28:41,create,1 - uppgift 2,1,,,1,,,0m 2.6s
2020-12-03 10:28:37,create,1 - uppgift 1,0,,,0,,,0m 1.9s
2020-12-03 10:27:46,create,1 - uppgift 3,3,,,3,,,0m 40.6s
2020-12-03 10:27:33,create,1 - uppgift 5,1,,,1,,,0m 4.3s
2020-12-03 10:26:51,create,1 - uppgift 2,2,,,2,,,0m 28.2s
